smiles,log10(EC),PID,filler,vol%,html,id,rid,expt,Egap_trimer,Eiv_trimer,Eav_trimer,alpha_trimer,mu_trimer,density_filler,Egap_filler,modulus_filler,shape_bit1_filler,shape_bit2_filler,temperature,log10(thickness),ac,crystal,dc,disk,film,four-probe,impedance,linear,sheet,two-probe,expt_1,expt_2,expt_3,expt_4,expt_5,expt_6,expt_7,expt_8,expt_9,expt_10,expt_11,expt_12,expt_13,expt_14,expt_15,expt_16,expt_19,expt_20,expt_21,expt_22,expt_24,expt_25,expt_26,expt_27,expt_29,expt_30,expt_31,expt_36,expt_39,expt_40,expt_41,expt_42,expt_44,expt_46,expt_47,expt_48,expt_50,expt_53,expt_54,expt_55,expt_56,expt_58,expt_59,expt_63,expt_65,expt_67,expt_68,expt_73,expt_75,expt_76,expt_78,expt_82,expt_83,expt_84,expt_86,expt_87,expt_88,expt_89,expt_90,expt_93,expt_95,expt_96,expt_97,expt_98,expt_100,expt_101,expt_106,expt_110,expt_111,expt_112,expt_113,expt_115,expt_116,expt_117,expt_118,expt_119,expt_120,expt_122,expt_123,expt_124,expt_126,expt_129,expt_130,expt_134
CCCC(C)CC(C)C,-5.958607314841775,P010002,CNT,0.0215,2,45463-2-1-1,45463,67,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,23.0,-3.096910013008056,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-8.67778070526608,P010002,GR,0.338625,1,41561-3-1-3,41561,30,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,1,23.0,-3.096910013008056,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-8.657577319177793,P010002,CNT,0.215,1,45463-3-1-1,45463,67,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,23.0,-3.096910013008056,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-5.920818753952375,P010002,CNT,0.215,2,45463-3-1-1,45463,67,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,23.0,-3.096910013008056,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-8.522878745280337,P010002,CNT,0.86,1,45463-4-1-1,45463,67,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,23.0,-3.096910013008056,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-5.886056647693163,P010002,CNT,0.86,2,45463-4-1-1,45463,67,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,23.0,-3.096910013008056,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-8.481486060122112,P010002,CNT,0.43,1,47940-3-1-1,47940,31,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,23.0,-3.3010299956639813,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-8.443697499232712,P010002,CNT,0.43,1,47940-3-1-1,47940,31,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,23.0,-3.3010299956639813,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-6.769551078621726,P010002,CNT,0.43,2,47940-3-1-1,47940,31,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,23.0,-3.3010299956639813,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-8.154901959985743,P010002,CNT,0.86,1,37410-2-1-2,37410,5,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,225.0,-3.096910013008056,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-7.920818753952375,P010002,CNT,0.86,1,37410-2-1-2,37410,5,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,210.3,-3.096910013008056,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-7.886056647693163,P010002,CNT,0.645,1,38137-6-1-1,38137,5,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,23.0,-3.096910013008056,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-7.468521082957745,P010002,CNT,0.43,2,34247-2-1-1,34247,59,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,23.0,-2.5228787452803374,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-7.397940008672037,P010002,CNT,0.43,2,40185-3-1-2,40185,63,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,23.0,-4.0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-7.221848749616356,P010002,CNT,0.86,2,38137-7-1-1,38137,5,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,23.0,-3.096910013008056,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-7.154901959985743,P010002,CNT,1.505,2,40185-4-1-2,40185,63,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,23.0,-4.0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-7.060480747381382,P010002,CNT,0.645,2,47940-4-1-1,47940,31,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,23.0,-3.3010299956639813,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-7.0,P010002,CNT,0.645,2,47940-4-1-1,47940,31,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,23.0,-3.3010299956639813,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-6.568636235841013,P010002,CNT,0.645,2,47940-4-1-1,47940,31,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,23.0,-3.3010299956639813,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-6.698970004336019,P010002,CNT,0.0472774869109947,2,51066-4-1-2,51066,12,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,23.0,-3.3010299956639813,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-6.522878745280337,P010002,CNT,1.505,2,40185-4-1-5,40185,63,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,23.0,-4.0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-6.301029995663981,P010002,CB,3.01,2,22920-5-1-1,22920,13,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,1,0,23.0,-3.5228787452803374,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-6.09799710864927,P010002,CNT,1.29,2,47940-6-1-6,47940,31,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,23.0,-3.096910013008056,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-6.045757490560675,P010002,CNT,1.29,2,47940-6-1-6,47940,31,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,23.0,-3.096910013008056,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-4.221848749616356,P010002,CNT,1.29,2,47940-6-1-6,47940,31,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,23.0,-3.096910013008056,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-6.031517051446065,P010002,CNT,0.86,2,37410-2-1-1,37410,5,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,23.0,-3.4559319556497243,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-5.698970004336019,P010002,CNT,0.86,2,40500-3-1-3,40500,1,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,23.0,-2.6020599913279625,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-5.522878745280337,P010002,CNT,1.29,2,47940-6-1-4,47940,31,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,23.0,-3.096910013008056,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-5.5003129173815966,P010002,CNT,1.29,2,47940-6-1-4,47940,31,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,23.0,-3.096910013008056,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-4.154901959985743,P010002,CNT,1.29,2,47940-6-1-4,47940,31,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,23.0,-3.096910013008056,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-5.522878745280337,P010002,CB,3.241538461538462,2,22920-6-1-1,22920,13,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,1,0,23.0,-3.5228787452803374,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-5.522878745280337,P010002,CNT,1.29,2,44190-5-1-1,44190,9,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,23.0,-3.3010299956639813,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-5.455931955649724,P010002,CNT,1.29,2,44190-5-1-1,44190,9,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,23.0,-3.3010299956639813,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-5.3979400086720375,P010002,CNT,1.505,2,37410-3-1-2,37410,5,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,225.0,-3.096910013008056,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-5.3979400086720375,P010002,CNT,1.29,2,38137-8-1-1,38137,5,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,23.0,-3.096910013008056,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-5.154901959985743,P010002,CNT,1.505,2,37410-3-1-3,37410,5,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,225.0,-3.096910013008056,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-5.096910013008056,P010002,CNT,0.86,2,37410-2-1-3,37410,5,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,210.3,-3.096910013008056,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-4.853871964321762,P010002,CNT,0.86,2,37410-2-1-4,37410,5,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,225.0,-3.096910013008056,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-4.795880017344075,P010002,GR,2.0902777777777777,2,49262-5-1-1,49262,12,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,1,23.0,-3.096910013008056,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-4.698970004336019,P010002,CNT,0.0945549738219895,2,51066-5-1-1,51066,12,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,23.0,-3.3010299956639813,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-4.522878745280337,P010002,CNT,0.86,2,37410-2-1-5,37410,5,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,120.0,-3.096910013008056,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-2.853871964321762,P010002,CNT,0.86,3,37410-2-1-5,37410,5,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,180.0,-3.096910013008056,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-4.522878745280337,P010002,CNT,0.0472774869109947,2,51066-4-1-1,51066,12,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,23.0,-3.3010299956639813,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-4.522878745280337,P010002,CNT,1.72,2,38137-9-1-1,38137,5,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,0,0,23.0,-3.096910013008056,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-4.522878745280337,P010002,CB,3.704615384615385,2,22920-7-1-1,22920,13,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,1,0,23.0,-3.5228787452803374,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC(C)C,-4.494850021680094,P010002,CB,2.0,2,45023-2-1-2,45023,124,10.1762,9.6841,-3.8215,97.0,0.1073,1.94,0.0,122,1,0,23.0,-2.5228787452803374,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
